zone,entity,sub_entity,raw_filename,file_size
Asia,CN-007,CHLOE,52823fd3/Asia/CHLOE/2020/06/28/Manufacturing/VFT-orbit/VFT02/Error/ErrorHistory_26155.log/20200628_072611_243.zip,242465
Asia,CN-007,CHLOE,15c67812/Asia/CHLOE/2020/06/28/Manufacturing/VFT-orbit/VFT02/Error/ErrorHistory_26155.log/20200628_063651_677.zip,242359
Asia,CN-007,CHLOE,e13fb6ce/Asia/CHLOE/2020/06/28/Manufacturing/VFT-orbit/VFT02/Error/ErrorHistory_26155.log/20200628_054448_075.zip,242288
Asia,CN-007,CHLOE,257b730d/Asia/CHLOE/2020/06/28/Manufacturing/VFT-orbit/VFT02/Error/ErrorHistory_26155.log/20200628_044449_371.zip,242166
Asia,CN-007,CHLOE,7dd2496d/Asia/CHLOE/2020/06/28/Manufacturing/VFT-orbit/VFT02/Error/ErrorHistory_26155.log/20200628_030720_240.zip,242121
Asia,CN-007,CHLOE,05d306ad/Asia/CHLOE/2020/06/28/Manufacturing/VFT-orbit/VFT02/Error/ErrorHistory_26155.log/20200628_024245_940.zip,241840
Asia,CN-007,CHLOE,6e06096e/Asia/CHLOE/2020/06/28/Manufacturing/VFT-orbit/VFT02/Error/ErrorHistory_26155.log/20200628_014550_219.zip,241709
Asia,CN-007,CHLOE,e5f51f9a/Asia/CHLOE/2020/06/28/Manufacturing/VFT-orbit/VFT02/Error/ErrorHistory_26155.log/20200628_002913_329.zip,241656
Asia,CN-007,CHLOE,bd5e738c/Asia/CHLOE/2020/06/28/Manufacturing/VFT-orbit/VFT02/Error/ErrorHistory_26155.log/20200628_000736_083.zip,241635
Asia,CN-007,CHLOE,41afcebe/Asia/CHLOE/2020/07/02/Manufacturing/VFT-orbit/VFT16/JobStateHistory/2020_07_01_JobState_26707.log/20200702_075919_564.zip,31500
Asia,CN-007,CHLOE,edf76483/Asia/CHLOE/2020/06/30/Manufacturing/VFT-orbit/VFT11/JobStateHistory/2020_06_29_JobState_26300.log/20200630_065946_873.zip,31171
Asia,CN-007,CHLOE,e9af4864/Asia/CHLOE/2020/06/28/Manufacturing/VFT-orbit/VFT14/JobStateHistory/2020_06_28_JobState_26057.log/20200628_235933_922.zip,31089
Asia,CN-007,CHLOE,8a6caac5/Asia/CHLOE/2020/07/04/Manufacturing/VFT-orbit/VFT13/JobStateHistory/2020_07_03_JobState_26174.log/20200704_065934_986.zip,30963
Asia,CN-007,CHLOE,9370f652/Asia/CHLOE/2020/06/28/Manufacturing/VFT-orbit/VFT12/JobStateHistory/2020_06_28_JobState_26121.log/20200628_235854_690.zip,30853
Asia,CN-007,CHLOE,f93c4fdb/Asia/CHLOE/2020/07/02/Manufacturing/VFT-orbit/VFT04/JobStateHistory/2020_07_02_JobState_26580.log/20200702_235932_860.zip,30700
Asia,CN-007,CHLOE,8dbcaf44/Asia/CHLOE/2020/06/30/Manufacturing/VFT-orbit/VFT14/JobStateHistory/2020_06_30_JobState_26057.log/20200630_235954_166.zip,30662
Asia,CN-007,CHLOE,2200483e/Asia/CHLOE/2020/07/01/Manufacturing/VFT-orbit/VFT03/JobStateHistory/2020_07_01_JobState_26219.log/20200701_235953_081.zip,30604
Asia,CN-007,CHLOE,79423678/Asia/CHLOE/2020/07/01/Manufacturing/VFT-orbit/VFT16/JobStateHistory/2020_06_30_JobState_26707.log/20200701_075932_564.zip,30524
Asia,CN-007,CHLOE,00116e17/Asia/CHLOE/2020/06/29/Manufacturing/VFT-orbit/VFT16/JobStateHistory/2020_06_28_JobState_26707.log/20200629_075927_564.zip,30511
Asia,CN-007,CHLOE,02801cf2/Asia/CHLOE/2020/07/03/Manufacturing/VFT-orbit/VFT16/JobStateHistory/2020_07_02_JobState_26707.log/20200703_075952_564.zip,30497
Asia,CN-007,CHLOE,cc597acb/Asia/CHLOE/2020/07/01/Manufacturing/VFT-orbit/VFT14/JobStateHistory/2020_07_01_JobState_26057.log/20200701_235957_758.zip,30485
Asia,CN-007,CHLOE,4b515b15/Asia/CHLOE/2020/06/29/Manufacturing/VFT-orbit/VFT04/JobStateHistory/2020_06_28_JobState_26580.log/20200629_000001_112.zip,30270
Asia,CN-007,CHLOE,1ab94ac9/Asia/CHLOE/2020/06/30/Manufacturing/VFT-orbit/VFT03/JobStateHistory/2020_06_30_JobState_26219.log/20200630_235944_382.zip,30155
Asia,CN-007,CHLOE,320bf234/Asia/CHLOE/2020/07/02/Manufacturing/VFT-orbit/VFT12/JobStateHistory/2020_07_02_JobState_26121.log/20200702_235952_261.zip,30127
Asia,CN-007,CHLOE,b24ec6e4/Asia/CHLOE/2020/06/24/Manufacturing/VFT-orbit/VFT04/JobStateHistory/2020_06_24_JobState_26580.log/20200624_235918_442.zip,30083
Asia,CN-007,CHLOE,8d5a3ec6/Asia/CHLOE/2020/07/02/Manufacturing/VFT-orbit/VFT14/JobStateHistory/2020_07_02_JobState_26057.log/20200702_235948_301.zip,30059
Asia,CN-007,CHLOE,2dd9dc4d/Asia/CHLOE/2020/06/25/Manufacturing/VFT-orbit/VFT11/JobStateHistory/2020_06_24_JobState_26300.log/20200625_065943_705.zip,30029
Asia,CN-007,CHLOE,5cc31426/Asia/CHLOE/2020/07/02/Manufacturing/VFT-orbit/VFT03/JobStateHistory/2020_07_02_JobState_26219.log/20200702_235954_892.zip,29983
Asia,CN-007,CHLOE,9c7f6ed3/Asia/CHLOE/2020/06/27/Manufacturing/VFT-orbit/VFT16/JobStateHistory/2020_06_26_JobState_26707.log/20200627_075943_564.zip,29925
Asia,CN-007,CHLOE,f3198ae3/Asia/CHLOE/2020/07/02/Manufacturing/VFT-orbit/VFT13/JobStateHistory/2020_07_01_JobState_26174.log/20200702_065949_263.zip,29841
Asia,CN-007,CHLOE,9675ce22/Asia/CHLOE/2020/06/30/Manufacturing/VFT-orbit/VFT13/JobStateHistory/2020_06_29_JobState_26174.log/20200630_065955_888.zip,29840
Asia,CN-007,CHLOE,756e8322/Asia/CHLOE/2020/06/23/Manufacturing/VFT-orbit/VFT14/JobStateHistory/2020_06_23_JobState_26057.log/20200623_235937_086.zip,29778
Asia,CN-007,CHLOE,8fd2f8c0/Asia/CHLOE/2020/06/26/Manufacturing/VFT-orbit/VFT13/JobStateHistory/2020_06_25_JobState_26174.log/20200626_065957_682.zip,29770
Asia,CN-007,CHLOE,a0d4e3cd/Asia/CHLOE/2020/06/23/Manufacturing/VFT-orbit/VFT04/JobStateHistory/2020_06_23_JobState_26580.log/20200623_235938_914.zip,29724
Asia,CN-007,CHLOE,be4e7dc7/Asia/CHLOE/2020/06/30/Manufacturing/VFT-orbit/VFT12/JobStateHistory/2020_06_30_JobState_26121.log/20200630_235944_546.zip,29711
Asia,CN-007,CHLOE,17553f77/Asia/CHLOE/2020/06/27/Manufacturing/VFT-orbit/VFT04/JobStateHistory/2020_06_27_JobState_26580.log/20200627_235958_271.zip,29664
Asia,CN-007,CHLOE,f3e3098d/Asia/CHLOE/2020/06/29/Manufacturing/VFT-orbit/VFT08/JobStateHistory/2020_06_28_JobState_26215.log/20200629_065926_000.zip,29571
Asia,CN-007,CHLOE,8e097edd/Asia/CHLOE/2020/07/03/Manufacturing/VFT-orbit/VFT11/JobStateHistory/2020_07_02_JobState_26300.log/20200703_065944_150.zip,29554
Asia,CN-007,CHLOE,a79cae4b/Asia/CHLOE/2020/06/24/Manufacturing/VFT-orbit/VFT14/JobStateHistory/2020_06_24_JobState_26057.log/20200624_235905_667.zip,29507
Asia,CN-007,CHLOE,3a2632be/Asia/CHLOE/2020/06/27/Manufacturing/VFT-orbit/VFT02/JobStateHistory/2020_06_27_JobState_26155.log/20200627_235926_990.zip,29465
Asia,CN-007,CHLOE,0c61905c/Asia/CHLOE/2020/06/24/Manufacturing/VFT-orbit/VFT16/JobStateHistory/2020_06_23_JobState_26707.log/20200624_075927_564.zip,29435
Asia,CN-007,CHLOE,3ddaf9dd/Asia/CHLOE/2020/06/28/Manufacturing/VFT-orbit/VFT13/JobStateHistory/2020_06_27_JobState_26174.log/20200628_065952_499.zip,29428
Asia,CN-007,CHLOE,4d72f027/Asia/CHLOE/2020/07/04/Manufacturing/VFT-orbit/VFT11/JobStateHistory/2020_07_03_JobState_26300.log/20200704_065930_648.zip,29342
Asia,CN-007,CHLOE,421ecc64/Asia/CHLOE/2020/06/26/Manufacturing/VFT-orbit/VFT14/JobStateHistory/2020_06_26_JobState_26057.log/20200626_235946_797.zip,29336
Asia,CN-007,CHLOE,a44c76c2/Asia/CHLOE/2020/06/24/Manufacturing/VFT-orbit/VFT15/JobStateHistory/2020_06_24_JobState_26231.log/20200624_235923_245.zip,29307
Asia,CN-007,CHLOE,fa20f41c/Asia/CHLOE/2020/06/29/Manufacturing/VFT-orbit/VFT13/JobStateHistory/2020_06_28_JobState_26174.log/20200629_065954_299.zip,29285
Asia,CN-007,CHLOE,03646d63/Asia/CHLOE/2020/06/28/Manufacturing/VFT-orbit/VFT15/JobStateHistory/2020_06_28_JobState_26231.log/20200628_235938_004.zip,29274
Asia,CN-007,CHLOE,b9860986/Asia/CHLOE/2020/06/23/Manufacturing/VFT-orbit/VFT02/JobStateHistory/2020_06_22_JobState_26155.log/20200623_000000_738.zip,29235
Asia,CN-007,CHLOE,f04597bb/Asia/CHLOE/2020/07/03/Manufacturing/VFT-orbit/VFT13/JobStateHistory/2020_07_02_JobState_26174.log/20200703_065942_791.zip,29228
Asia,CN-007,CHLOE,41037b81/Asia/CHLOE/2020/06/25/Manufacturing/VFT-orbit/VFT13/JobStateHistory/2020_06_24_JobState_26174.log/20200625_065944_376.zip,29134
Asia,CN-007,CHLOE,88996bec/Asia/CHLOE/2020/06/26/Manufacturing/VFT-orbit/VFT12/JobStateHistory/2020_06_26_JobState_26121.log/20200626_235938_619.zip,29095
Asia,CN-007,CHLOE,ad22d836/Asia/CHLOE/2020/06/25/Manufacturing/VFT-orbit/VFT16/JobStateHistory/2020_06_24_JobState_26707.log/20200625_075933_564.zip,29058
Asia,CN-007,CHLOE,2534306e/Asia/CHLOE/2020/07/01/Manufacturing/VFT-orbit/VFT11/JobStateHistory/2020_06_30_JobState_26300.log/20200701_065951_607.zip,28972
Asia,CN-007,CHLOE,7eed77fb/Asia/CHLOE/2020/06/29/Manufacturing/VFT-orbit/VFT12/JobStateHistory/2020_06_29_JobState_26121.log/20200629_235939_362.zip,28964
Asia,CN-007,CHLOE,c4965d95/Asia/CHLOE/2020/06/25/Manufacturing/VFT-orbit/VFT08/JobStateHistory/2020_06_24_JobState_26215.log/20200625_065946_468.zip,28934
Asia,CN-007,CHLOE,6dc11119/Asia/CHLOE/2020/06/23/Manufacturing/VFT-orbit/VFT15/JobStateHistory/2020_06_23_JobState_26231.log/20200623_235925_090.zip,28920
Asia,CN-007,CHLOE,3ffd83a6/Asia/CHLOE/2020/06/27/Manufacturing/VFT-orbit/VFT03/JobStateHistory/2020_06_26_JobState_26219.log/20200627_000000_226.zip,28859
Asia,CN-007,CHLOE,180de261/Asia/CHLOE/2020/06/24/Manufacturing/VFT-orbit/VFT05/JobStateHistory/2020_06_24_JobState_26377.log/20200624_235921_781.zip,28708
Asia,CN-007,CHLOE,a282d93a/Asia/CHLOE/2020/06/28/Manufacturing/VFT-orbit/VFT16/JobStateHistory/2020_06_27_JobState_26707.log/20200628_075918_564.zip,28707
Asia,CN-007,CHLOE,b0c46938/Asia/CHLOE/2020/06/24/Manufacturing/VFT-orbit/VFT08/JobStateHistory/2020_06_23_JobState_26215.log/20200624_065924_437.zip,28702
Asia,CN-007,CHLOE,6e8db566/Asia/CHLOE/2020/07/01/Manufacturing/VFT-orbit/VFT09/JobStateHistory/2020_07_01_JobState_26058.log/20200701_235958_250.zip,28701
Asia,CN-007,CHLOE,3b77adee/Asia/CHLOE/2020/06/30/Manufacturing/VFT-orbit/VFT16/JobStateHistory/2020_06_29_JobState_26707.log/20200630_075941_564.zip,28585
Asia,CN-007,CHLOE,050eef25/Asia/CHLOE/2020/07/01/Manufacturing/VFT-orbit/VFT12/JobStateHistory/2020_07_01_JobState_26121.log/20200701_235927_148.zip,28585
Asia,CN-007,CHLOE,e8e19fbd/Asia/CHLOE/2020/06/28/Manufacturing/VFT-orbit/VFT07/JobStateHistory/2020_06_28_JobState_26382.log/20200628_235858_078.zip,28535
Asia,CN-007,CHLOE,41c4b2ab/Asia/CHLOE/2020/06/23/Manufacturing/VFT-orbit/VFT09/JobStateHistory/2020_06_23_JobState_26058.log/20200623_235956_234.zip,28528
Asia,CN-007,CHLOE,7fd4fe7a/Asia/CHLOE/2020/06/23/Manufacturing/VFT-orbit/VFT12/JobStateHistory/2020_06_23_JobState_26121.log/20200623_235932_362.zip,28515
Asia,CN-007,CHLOE,2af80c3b/Asia/CHLOE/2020/07/02/Manufacturing/VFT-orbit/VFT10/JobStateHistory/2020_07_02_JobState_26328.log/20200702_235940_031.zip,28486
Asia,CN-007,CHLOE,940bc385/Asia/CHLOE/2020/06/30/Manufacturing/VFT-orbit/VFT07/JobStateHistory/2020_06_30_JobState_26382.log/20200630_235945_078.zip,28478
Asia,CN-007,CHLOE,79767a4f/Asia/CHLOE/2020/07/01/Manufacturing/VFT-orbit/VFT08/JobStateHistory/2020_06_30_JobState_26215.log/20200701_065931_078.zip,28442
Asia,CN-007,CHLOE,79dda535/Asia/CHLOE/2020/06/30/Manufacturing/VFT-orbit/VFT09/JobStateHistory/2020_06_30_JobState_26058.log/20200630_235928_312.zip,28419
Asia,CN-007,CHLOE,8f0fa134/Asia/CHLOE/2020/06/27/Manufacturing/VFT-orbit/VFT08/JobStateHistory/2020_06_26_JobState_26215.log/20200627_065927_015.zip,28419
Asia,CN-007,CHLOE,54dd9086/Asia/CHLOE/2020/07/02/Manufacturing/VFT-orbit/VFT07/JobStateHistory/2020_07_02_JobState_26382.log/20200702_235949_125.zip,28406
Asia,CN-007,CHLOE,85d0e06b/Asia/CHLOE/2020/06/29/Manufacturing/VFT-orbit/VFT11/JobStateHistory/2020_06_28_JobState_26300.log/20200629_065927_217.zip,28397
Asia,CN-007,CHLOE,29dedd1d/Asia/CHLOE/2020/07/01/Manufacturing/VFT-orbit/VFT04/JobStateHistory/2020_06_30_JobState_26580.log/20200701_000001_377.zip,28385
Asia,CN-007,CHLOE,19989e5f/Asia/CHLOE/2020/06/24/Manufacturing/VFT-orbit/VFT07/JobStateHistory/2020_06_24_JobState_26382.log/20200624_235941_312.zip,28362
Asia,CN-007,CHLOE,6dcb0380/Asia/CHLOE/2020/06/29/Manufacturing/VFT-orbit/VFT15/JobStateHistory/2020_06_29_JobState_26231.log/20200629_235954_415.zip,28321
Asia,CN-007,CHLOE,0f373c88/Asia/CHLOE/2020/06/24/Manufacturing/VFT-orbit/VFT10/JobStateHistory/2020_06_24_JobState_26328.log/20200624_235924_796.zip,28317
Asia,CN-007,CHLOE,e9a28608/Asia/CHLOE/2020/06/24/Manufacturing/VFT-orbit/VFT09/JobStateHistory/2020_06_24_JobState_26058.log/20200624_235947_296.zip,28277
Asia,CN-007,CHLOE,d19e9d22/Asia/CHLOE/2020/06/26/Manufacturing/VFT-orbit/VFT09/JobStateHistory/2020_06_26_JobState_26058.log/20200626_235925_281.zip,28267
Asia,CN-007,CHLOE,a3699a2c/Asia/CHLOE/2020/06/23/Manufacturing/VFT-orbit/VFT07/JobStateHistory/2020_06_23_JobState_26382.log/20200623_235937_328.zip,28252
Asia,CN-007,CHLOE,22563240/Asia/CHLOE/2020/07/02/Manufacturing/VFT-orbit/VFT05/JobStateHistory/2020_07_02_JobState_26377.log/20200702_235942_078.zip,28250
Asia,CN-007,CHLOE,91f35d9c/Asia/CHLOE/2020/07/01/Manufacturing/VFT-orbit/VFT07/JobStateHistory/2020_07_01_JobState_26382.log/20200701_235956_140.zip,28248
Asia,CN-007,CHLOE,f3c94fdb/Asia/CHLOE/2020/07/02/Manufacturing/VFT-orbit/VFT15/JobStateHistory/2020_07_02_JobState_26231.log/20200702_235945_393.zip,28242
Asia,CN-007,CHLOE,528fb529/Asia/CHLOE/2020/07/01/Manufacturing/VFT-orbit/VFT15/JobStateHistory/2020_07_01_JobState_26231.log/20200701_235945_516.zip,28231
Asia,CN-007,CHLOE,88bc6b44/Asia/CHLOE/2020/07/02/Manufacturing/VFT-orbit/VFT09/JobStateHistory/2020_07_02_JobState_26058.log/20200702_235953_265.zip,28144
Asia,CN-007,CHLOE,7002a921/Asia/CHLOE/2020/06/26/Manufacturing/VFT-orbit/VFT04/JobStateHistory/2020_06_26_JobState_26580.log/20200626_235929_573.zip,28113
Asia,CN-007,CHLOE,6ab0a5c9/Asia/CHLOE/2020/06/30/Manufacturing/VFT-orbit/VFT08/JobStateHistory/2020_06_29_JobState_26215.log/20200630_065932_046.zip,28103
Asia,CN-007,CHLOE,efb0bea2/Asia/CHLOE/2020/06/27/Manufacturing/VFT-orbit/VFT09/JobStateHistory/2020_06_27_JobState_26058.log/20200627_235950_312.zip,28063
Asia,CN-007,CHLOE,9673429f/Asia/CHLOE/2020/06/29/Manufacturing/VFT-orbit/VFT07/JobStateHistory/2020_06_29_JobState_26382.log/20200629_235951_109.zip,28036
Asia,CN-007,CHLOE,bbb3110f/Asia/CHLOE/2020/07/01/Manufacturing/VFT-orbit/VFT05/JobStateHistory/2020_07_01_JobState_26377.log/20200701_235958_109.zip,27985
Asia,CN-007,CHLOE,2a3d2642/Asia/CHLOE/2020/07/01/Manufacturing/VFT-orbit/VFT10/JobStateHistory/2020_07_01_JobState_26328.log/20200701_235940_015.zip,27951
Asia,CN-007,CHLOE,68609881/Asia/CHLOE/2020/06/18/Manufacturing/VFT-orbit/VFT02/JobStateHistory/2020_06_18_JobState_26155.log/20200618_235944_548.zip,27948
Asia,CN-007,CHLOE,12c79c2d/Asia/CHLOE/2020/06/30/Manufacturing/VFT-orbit/VFT15/JobStateHistory/2020_06_30_JobState_26231.log/20200630_235937_457.zip,27909
Asia,CN-007,CHLOE,5f71e1b5/Asia/CHLOE/2020/06/30/Manufacturing/VFT-orbit/VFT10/JobStateHistory/2020_06_30_JobState_26328.log/20200630_235958_968.zip,27906
Asia,CN-007,CHLOE,d69d31f9/Asia/CHLOE/2020/06/27/Manufacturing/VFT-orbit/VFT12/JobStateHistory/2020_06_27_JobState_26121.log/20200627_235940_159.zip,27843
Asia,CN-007,CHLOE,8fd5eb2c/Asia/CHLOE/2020/06/28/Manufacturing/VFT-orbit/VFT08/JobStateHistory/2020_06_27_JobState_26215.log/20200628_065942_015.zip,27826
Asia,CN-007,CHLOE,fa254ce0/Asia/CHLOE/2020/06/26/Manufacturing/VFT-orbit/VFT07/JobStateHistory/2020_06_26_JobState_26382.log/20200626_235947_078.zip,27810
Asia,CN-007,CHLOE,b0b03c44/Asia/CHLOE/2020/06/27/Manufacturing/VFT-orbit/VFT14/JobStateHistory/2020_06_27_JobState_26057.log/20200627_235918_353.zip,27796
Asia,CN-007,CHLOE,a7d20006/Asia/CHLOE/2020/06/21/Manufacturing/VFT-orbit/VFT02/JobStateHistory/2020_06_21_JobState_26155.log/20200621_235956_225.zip,27792
Asia,CN-007,CHLOE,d32176ca/Asia/CHLOE/2020/06/20/Manufacturing/VFT-orbit/VFT02/JobStateHistory/2020_06_20_JobState_26155.log/20200620_235935_568.zip,27749
Asia,CN-007,CHLOE,3a6dce78/Asia/CHLOE/2020/06/28/Manufacturing/VFT-orbit/VFT05/JobStateHistory/2020_06_28_JobState_26377.log/20200628_235853_140.zip,27739
Asia,CN-007,CHLOE,f9976644/Asia/CHLOE/2020/07/04/Manufacturing/VFT-orbit/VFT06/JobStateHistory/2020_07_03_JobState_26092.log/20200704_065945_546.zip,27735
Asia,CN-007,CHLOE,11b0b826/Asia/CHLOE/2020/06/26/Manufacturing/VFT-orbit/VFT15/JobStateHistory/2020_06_26_JobState_26231.log/20200626_235957_888.zip,27698
Asia,CN-007,CHLOE,407afafc/Asia/CHLOE/2020/06/30/Manufacturing/VFT-orbit/VFT06/JobStateHistory/2020_06_29_JobState_26092.log/20200630_065958_484.zip,27680
Asia,CN-007,CHLOE,3ed3f91b/Asia/CHLOE/2020/06/24/Manufacturing/VFT-orbit/VFT12/JobStateHistory/2020_06_24_JobState_26121.log/20200624_235940_301.zip,27624
Asia,CN-007,CHLOE,2adbb7ab/Asia/CHLOE/2020/06/26/Manufacturing/VFT-orbit/VFT10/JobStateHistory/2020_06_26_JobState_26328.log/20200626_235924_328.zip,27571
Asia,CN-007,CHLOE,69b0c021/Asia/CHLOE/2020/06/26/Manufacturing/VFT-orbit/VFT11/JobStateHistory/2020_06_25_JobState_26300.log/20200626_052933_372.zip,27510
Asia,CN-007,CHLOE,dcd211d8/Asia/CHLOE/2020/07/03/Manufacturing/VFT-orbit/VFT06/JobStateHistory/2020_07_02_JobState_26092.log/20200703_065950_484.zip,27450
Asia,CN-007,CHLOE,51b73d5f/Asia/CHLOE/2020/06/28/Manufacturing/VFT-orbit/VFT11/JobStateHistory/2020_06_27_JobState_26300.log/20200628_065947_690.zip,27394
Asia,CN-007,CHLOE,c80d488c/Asia/CHLOE/2020/07/02/Manufacturing/VFT-orbit/VFT11/JobStateHistory/2020_07_01_JobState_26300.log/20200702_065952_816.zip,27189
Asia,CN-007,CHLOE,680885e7/Asia/CHLOE/2020/07/01/Manufacturing/VFT-orbit/VFT06/JobStateHistory/2020_06_30_JobState_26092.log/20200701_065942_437.zip,27004
Asia,CN-007,CHLOE,40e0819a/Asia/CHLOE/2020/06/27/Manufacturing/VFT-orbit/VFT15/JobStateHistory/2020_06_27_JobState_26231.log/20200627_235932_880.zip,26970
Asia,CN-007,CHLOE,9dba9d83/Asia/CHLOE/2020/06/29/Manufacturing/VFT-orbit/VFT06/JobStateHistory/2020_06_28_JobState_26092.log/20200629_065918_453.zip,26970
Asia,CN-007,CHLOE,da37c0cb/Asia/CHLOE/2020/07/02/Manufacturing/VFT-orbit/VFT06/JobStateHistory/2020_07_01_JobState_26092.log/20200702_065925_406.zip,26957
Asia,CN-007,CHLOE,178a5eef/Asia/CHLOE/2020/07/02/Manufacturing/VFT-orbit/VFT08/JobStateHistory/2020_07_01_JobState_26215.log/20200702_065948_031.zip,26937
Asia,CN-007,CHLOE,887aeae3/Asia/CHLOE/2020/06/25/Manufacturing/VFT-orbit/VFT02/JobStateHistory/2020_06_25_JobState_26155.log/20200625_235952_813.zip,26874
Asia,CN-007,CHLOE,145dc3d7/Asia/CHLOE/2020/06/23/Manufacturing/VFT-orbit/VFT10/JobStateHistory/2020_06_23_JobState_26328.log/20200623_235939_828.zip,26807
Asia,CN-007,CHLOE,e8c2c855/Asia/CHLOE/2020/07/03/Manufacturing/VFT-orbit/VFT08/JobStateHistory/2020_07_02_JobState_26215.log/20200703_065926_984.zip,26800
Asia,CN-007,CHLOE,2e21412c/Asia/CHLOE/2020/06/30/Manufacturing/VFT-orbit/VFT05/JobStateHistory/2020_06_30_JobState_26377.log/20200630_235912_125.zip,26754
Asia,CN-007,CHLOE,3ab9e6dc/Asia/CHLOE/2020/06/28/Manufacturing/VFT-orbit/VFT10/JobStateHistory/2020_06_27_JobState_26328.log/20200628_000000_343.zip,26752
Asia,CN-007,CHLOE,73125688/Asia/CHLOE/2020/06/26/Manufacturing/VFT-orbit/VFT06/JobStateHistory/2020_06_25_JobState_26092.log/20200626_065958_437.zip,26602
Asia,CN-007,CHLOE,8160b9fd/Asia/CHLOE/2020/06/28/Manufacturing/VFT-orbit/VFT06/JobStateHistory/2020_06_27_JobState_26092.log/20200628_065921_421.zip,26533
Asia,CN-007,CHLOE,b474f643/Asia/CHLOE/2020/06/26/Manufacturing/VFT-orbit/VFT02/JobStateHistory/2020_06_26_JobState_26155.log/20200626_235952_429.zip,26351
Asia,CN-007,CHLOE,6b62dc9e/Asia/CHLOE/2020/06/26/Manufacturing/VFT-orbit/VFT05/JobStateHistory/2020_06_26_JobState_26377.log/20200626_235946_062.zip,26344
Asia,CN-007,CHLOE,1a032d7f/Asia/CHLOE/2020/06/27/Manufacturing/VFT-orbit/VFT05/JobStateHistory/2020_06_27_JobState_26377.log/20200627_235959_062.zip,26102
Asia,CN-007,CHLOE,5a526b9f/Asia/CHLOE/2020/06/29/Manufacturing/VFT-orbit/VFT05/JobStateHistory/2020_06_29_JobState_26377.log/20200629_235956_078.zip,25933
Asia,CN-007,CHLOE,7c0adff4/Asia/CHLOE/2020/06/27/Manufacturing/VFT-orbit/VFT07/JobStateHistory/2020_06_27_JobState_26382.log/20200627_235941_062.zip,25684
Asia,CN-007,CHLOE,ae09c33e/Asia/CHLOE/2020/07/01/Manufacturing/VFT-orbit/VFT04/JobStateHistory/2020_07_01_JobState_26580.log/20200701_235926_043.zip,25485
Asia,CN-007,CHLOE,bcafcd84/Asia/CHLOE/2020/07/04/Manufacturing/VFT-orbit/VFT08/JobStateHistory/2020_07_03_JobState_26215.log/20200704_040234_062.zip,25143
Asia,CN-007,CHLOE,dd6f894d/Asia/CHLOE/2020/07/04/Manufacturing/VFT-orbit/VFT16/JobStateHistory/2020_07_03_JobState_26707.log/20200704_020552_564.zip,23744
Asia,CN-007,CHLOE,0524ba6e/Asia/CHLOE/2020/07/03/Manufacturing/VFT-orbit/VFT14/JobStateHistory/2020_07_03_JobState_26057.log/20200703_180619_782.zip,23534
Asia,CN-007,CHLOE,f582ebc9/Asia/CHLOE/2020/07/03/Manufacturing/VFT-orbit/VFT12/JobStateHistory/2020_07_03_JobState_26121.log/20200703_181007_844.zip,22865
Asia,CN-007,CHLOE,20b7d0c0/Asia/CHLOE/2020/07/03/Manufacturing/VFT-orbit/VFT03/JobStateHistory/2020_07_03_JobState_26219.log/20200703_175640_360.zip,22389
Asia,CN-007,CHLOE,3b70f086/Asia/CHLOE/2020/07/03/Manufacturing/VFT-orbit/VFT15/JobStateHistory/2020_07_03_JobState_26231.log/20200703_180642_400.zip,22387
Asia,CN-007,CHLOE,a907850f/Asia/CHLOE/2020/07/03/Manufacturing/VFT-orbit/VFT09/JobStateHistory/2020_07_03_JobState_26058.log/20200703_180833_265.zip,22249
Asia,CN-007,CHLOE,500319cb/Asia/CHLOE/2020/06/28/Manufacturing/VFT-orbit/VFT03/JobStateHistory/2020_06_28_JobState_26219.log/20200628_235918_100.zip,22212
Asia,CN-007,CHLOE,5d076cdd/Asia/CHLOE/2020/07/03/Manufacturing/VFT-orbit/VFT04/JobStateHistory/2020_07_03_JobState_26580.log/20200703_175701_440.zip,21915
Asia,CN-007,CHLOE,83f54096/Asia/CHLOE/2020/06/24/Manufacturing/VFT-orbit/VFT02/JobStateHistory/2020_06_24_JobState_26155.log/20200624_235201_087.zip,21587
Asia,CN-007,CHLOE,5e513a6e/Asia/CHLOE/2020/06/25/Manufacturing/VFT-orbit/VFT06/JobStateHistory/2020_06_24_JobState_26092.log/20200625_065929_515.zip,21556
Asia,CN-007,CHLOE,b84e0524/Asia/CHLOE/2020/07/03/Manufacturing/VFT-orbit/VFT05/JobStateHistory/2020_07_03_JobState_26377.log/20200703_180034_078.zip,20612
Asia,CN-007,CHLOE,41297d2d/Asia/CHLOE/2020/07/03/Manufacturing/VFT-orbit/VFT10/JobStateHistory/2020_07_03_JobState_26328.log/20200703_180842_984.zip,20253
Asia,CN-007,CHLOE,3b835ecc/Asia/CHLOE/2020/06/29/Manufacturing/VFT-orbit/VFT09/JobStateHistory/2020_06_29_JobState_26058.log/20200629_235946_218.zip,20180
Asia,CN-007,CHLOE,7a8951c0/Asia/CHLOE/2020/06/23/Manufacturing/VFT-orbit/VFT05/JobStateHistory/2020_06_23_JobState_26377.log/20200623_235930_781.zip,19838
Asia,CN-007,CHLOE,172b0e04/Asia/CHLOE/2020/06/29/Manufacturing/VFT-orbit/VFT10/JobStateHistory/2020_06_29_JobState_26328.log/20200629_235925_015.zip,19775
